OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported,weekday,month
28831,3/31/2023 12:00,Non-Violent,Property,Theft Under $5000,140 AV/69 ST,31,3,2023,3/31/2023,Friday,Mar
28832,3/31/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,102 ST/83 AV,31,3,2023,3/31/2023,Friday,Mar
28833,3/31/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,CHAPMAN RD SW/CHAPMAN WY SW,31,3,2023,3/31/2023,Friday,Mar
28834,3/31/2023 12:00,Non-Violent,Property,Theft Under $5000,137 AV/50 ST,31,3,2023,3/31/2023,Friday,Mar
28835,3/31/2023 12:00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,112A ST/31 AV,31,3,2023,3/31/2023,Friday,Mar
28836,3/31/2023 12:00,Disorder,Mischief/Graffiti,Graffiti,118 AV/61 ST,31,3,2023,3/31/2023,Friday,Mar
28837,3/31/2023 12:00,Non-Violent,Property,Fraud Personal,120 ST/JASPER AV,31,3,2023,3/31/2023,Friday,Mar
28838,3/31/2023 12:00,Disorder,General Disorder,Trespassing,111 AV/KINGSWAY ,31,3,2023,3/31/2023,Friday,Mar
28840,3/31/2023 12:00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,31,3,2023,3/31/2023,Friday,Mar
28841,3/31/2023 12:00,Non-Violent,Property,Possession Stolen Property,66 ST/23 AV,31,3,2023,3/31/2023,Friday,Mar
28842,3/31/2023 12:00,Disorder,General Disorder,Trespassing,119 AV/41 ST,31,3,2023,3/31/2023,Friday,Mar
28843,3/31/2023 12:00,Non-Violent,Property,Theft Under $5000,107 AV/113 ST,31,3,2023,3/31/2023,Friday,Mar
28844,3/31/2023 12:00,Non-Violent,Property,Fraud General,107 ST/99 AV,31,3,2023,3/31/2023,Friday,Mar
28845,3/30/2023 12:00,Drugs,Drug Violations,Drugs,121 AV/54 ST,30,3,2023,3/30/2023,Thursday,Mar
28847,3/30/2023 12:00,Non-Violent,Property,Theft Under $5000,165 AV/95 ST,30,3,2023,3/30/2023,Thursday,Mar
28848,3/30/2023 12:00,Non-Violent,Property,Break and Enter Residential,114 AV/95 ST,30,3,2023,3/30/2023,Thursday,Mar
28849,3/30/2023 12:00,Violent,Personal Violence,Assault,116 ST/JASPER AV,30,3,2023,3/30/2023,Thursday,Mar
28850,3/30/2023 12:00,Weapons,Weapons Violations,Weapons Complaint,119 AV/119 AV,30,3,2023,3/30/2023,Thursday,Mar
28851,3/30/2023 12:00,Disorder,General Disorder,Trouble with Person,102A AV/167 ST,30,3,2023,3/30/2023,Thursday,Mar
28852,3/30/2023 12:00,Disorder,Disputes/Disturbances,Dispute,104 ST/82 AV,30,3,2023,3/30/2023,Thursday,Mar
28853,3/30/2023 12:00,Disorder,General Disorder,Suspicious Vehicle,150 ST/90 AV,30,3,2023,3/30/2023,Thursday,Mar
28855,3/30/2023 12:00,Non-Violent,Property,Break and Enter Residential,100 AV/110 ST,30,3,2023,3/30/2023,Thursday,Mar
28856,3/30/2023 12:00,Non-Violent,Property,Possession Stolen Property,122 ST/117 AV,30,3,2023,3/30/2023,Thursday,Mar
28857,3/30/2023 12:00,Disorder,Mischief/Graffiti,Mischief - Property,KINGSWAY /KINGSWAY ,30,3,2023,3/30/2023,Thursday,Mar
28858,3/30/2023 12:00,Violent,Personal Violence,Assault,102 ST/JASPER AV,30,3,2023,3/30/2023,Thursday,Mar
28859,3/30/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,104A ST/48 AV,30,3,2023,3/30/2023,Thursday,Mar
28860,3/30/2023 12:00,Disorder,General Disorder,Trespassing,156 ST/STONY PLAIN RD,30,3,2023,3/30/2023,Thursday,Mar
28861,3/30/2023 12:00,Non-Violent,Property,Theft Under $5000,24 AV/104 ST,30,3,2023,3/30/2023,Thursday,Mar
28862,3/30/2023 12:00,Non-Violent,Property,Break and Enter Residential,105 ST/56 AV,30,3,2023,3/30/2023,Thursday,Mar
28863,3/30/2023 12:00,Disorder,Mischief/Graffiti,Mischief - Property,167 AV/167 AV,30,3,2023,3/30/2023,Thursday,Mar
28866,3/30/2023 12:00,Non-Violent,Property,Theft Under $5000,111 AV/GROAT RD,30,3,2023,3/30/2023,Thursday,Mar
28868,3/30/2023 12:00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,30,3,2023,3/30/2023,Thursday,Mar
28871,3/29/2023 12:00,Non-Violent,Property,Internet Fraud,125 ST/127 AV,29,3,2023,3/29/2023,Wednesday,Mar
28873,3/29/2023 12:00,Non-Violent,Property,Theft Under $5000,123 AV/55 ST,29,3,2023,3/29/2023,Wednesday,Mar
28874,3/29/2023 12:00,Non-Violent,Property,Theft Under $5000,26 AV/26 AV,29,3,2023,3/29/2023,Wednesday,Mar
28875,3/29/2023 12:00,Disorder,Disputes/Disturbances,Disturbance,130 AV/85 ST,29,3,2023,3/29/2023,Wednesday,Mar
28876,3/29/2023 12:00,Disorder,General Disorder,Trouble with Person,157 ST/87 AV,29,3,2023,3/29/2023,Wednesday,Mar
28877,3/29/2023 12:00,Non-Violent,Property,Theft Under $5000,ARGYLL RD/ARGYLL RD,29,3,2023,3/29/2023,Wednesday,Mar
28878,3/29/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,115 AV/RIVER PT,29,3,2023,3/29/2023,Wednesday,Mar
28879,3/29/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,YELLOWHEAD TR/YELLOWHEAD TR,29,3,2023,3/29/2023,Wednesday,Mar
28880,3/29/2023 12:00,Non-Violent,Property,Theft of Motor Vehicle,130 ST/162A AV,29,3,2023,3/29/2023,Wednesday,Mar
